country,date,confirmed_cases,deaths,new_cases,new_deaths
Brazil,2021-09-01,20810944,581461,25748,697
Brazil,2021-09-02,20837967,582243,27023,782
Brazil,2021-09-03,20861571,582983,23604,740
Brazil,2021-09-04,20881896,583621,20325,638
Brazil,2021-09-05,20894557,583892,12661,271
Brazil,2021-09-06,20904729,584112,10172,220
Brazil,2021-09-07,20918333,584439,13604,327
Brazil,2021-09-08,20932515,584688,14182,249
Brazil,2021-09-09,20965338,585512,32823,824
Brazil,2021-09-10,20981793,586148,16455,636
Brazil,2021-09-11,20995555,586817,13762,669
Brazil,2021-09-12,21003416,587116,7861,299
Brazil,2021-09-13,21012064,587400,8648,284
Brazil,2021-09-14,21025635,588078,13571,678
Brazil,2021-09-15,21038911,588879,13276,801
Brazil,2021-09-16,21074358,589542,35447,663
Brazil,2021-09-17,21109695,590180,35337,638
Brazil,2021-09-18,21234573,590766,124878,586
Brazil,2021-09-19,21243748,591014,9175,248
Brazil,2021-09-20,21253033,591279,9285,265
Brazil,2021-09-21,21268413,591952,15380,673
Brazil,2021-09-22,21300996,592617,32583,665
Brazil,2021-09-23,21325913,593246,24917,629
Brazil,2021-09-24,21344578,593926,18665,680
Brazil,2021-09-25,21358441,594466,13863,540
Brazil,2021-09-26,21367297,594732,8856,266
Brazil,2021-09-27,21376642,594926,9345,194
Brazil,2021-09-28,21393526,595743,16884,817
Brazil,2021-09-29,21410411,596424,16885,681
Brazil,2021-09-30,21432362,597032,21951,608
Brazil,2021-10-01,21450424,597522,18062,490
Brazil,2021-10-02,21462810,597976,12386,454
Brazil,2021-10-03,21471963,598202,9153,226
Brazil,2021-10-04,21483481,598406,11518,204
Brazil,2021-10-05,21505626,599090,22145,684
Brazil,2021-10-06,21524172,599660,18546,570
Brazil,2021-10-07,21538788,600088,14616,428
Brazil,2021-10-08,21557323,600718,18535,630
Brazil,2021-10-09,21572127,601134,14804,416
Brazil,2021-10-10,21580539,601285,8412,151
Brazil,2021-10-11,21587532,601492,6993,207
Brazil,2021-10-12,21594887,601667,7355,175
Brazil,2021-10-13,21603259,601873,8372,206
Brazil,2021-10-14,21618491,602445,15232,572
Brazil,2021-10-15,21632789,602952,14298,507
Brazil,2021-10-16,21642550,603417,9761,465
Brazil,2021-10-17,21648735,603545,6185,128
Brazil,2021-10-18,21658054,603747,9319,202
Brazil,2021-10-19,21671287,604126,13233,379
Brazil,2021-10-20,21686995,604525,15708,399
Brazil,2021-10-21,21703981,604991,16986,466
Brazil,2021-10-22,21717379,605438,13398,447
Brazil,2021-10-23,21729284,605788,11905,350
Brazil,2021-10-24,21733820,605907,4536,119
Brazil,2021-10-25,21741647,606114,7827,207
Brazil,2021-10-26,21754992,606517,13345,403
Brazil,2021-10-27,21772116,606952,17124,435
Brazil,2021-10-28,21785802,607325,13686,373
Brazil,2021-10-29,21798483,607733,12681,408
Brazil,2021-10-30,21808495,607949,10012,216
Brazil,2021-10-31,21814625,608082,6130,133
Brazil,2021-11-01,21819251,608185,4626,103
Brazil,2021-11-02,21825169,608337,5918,152
Brazil,2021-11-03,21841479,608527,16310,190
Brazil,2021-11-04,21854726,608961,13247,434
Brazil,2021-11-05,21867724,609343,12998,382
Brazil,2021-11-06,21878897,609646,11173,303
Brazil,2021-11-07,21884558,609716,5661,70
Brazil,2021-11-08,21891439,609836,6881,120
Brazil,2021-11-09,21903249,610044,11810,208
Brazil,2021-11-10,21918229,610313,14980,269
Brazil,2021-11-11,21933767,610553,15538,240
Brazil,2021-11-12,21948366,611174,14599,621
Brazil,2021-11-13,21957724,611481,9358,307
Brazil,2021-11-14,21962026,611546,4302,65
Brazil,2021-11-15,21964769,611616,2743,70
Brazil,2021-11-16,21971337,611759,6568,143
Brazil,2021-11-17,21984449,612136,13112,377
Brazil,2021-11-18,21995851,612408,11402,272
Brazil,2021-11-19,22008224,612646,12373,238
Brazil,2021-11-20,22016439,612853,8215,207
Brazil,2021-11-21,22021527,612949,5088,96
Brazil,2021-11-22,22025668,613075,4141,126
Brazil,2021-11-23,22038108,613370,12440,295
Brazil,2021-11-24,22050362,613641,12254,271
Brazil,2021-11-25,22062645,613929,12283,288
Brazil,2021-11-26,22073524,614234,10879,305
Brazil,2021-11-27,22081833,614461,8309,227
Brazil,2021-11-28,22085369,614541,3536,80
Brazil,2021-11-29,22089858,614659,4489,118
Brazil,2021-11-30,22100143,614985,10285,326
Brazil,2021-12-01,22112425,615253,12282,268
Brazil,2021-12-02,22124356,615449,11931,196
Brazil,2021-12-03,22134978,615683,10622,234
Brazil,2021-12-04,22142385,615829,7407,146
Brazil,2021-12-05,22147078,615900,4693,71
Brazil,2021-12-06,22153095,616032,6017,132
Brazil,2021-12-07,22163231,616293,10136,261
Brazil,2021-12-08,22173363,616533,10132,240
Brazil,2021-12-09,22182116,616733,8753,200
Brazil,2021-12-10,22189181,616961,7065,228
Brazil,2021-12-11,22191865,617014,2684,53
Brazil,2021-12-12,22193480,617096,1615,82
Brazil,2021-12-13,22196250,617141,2770,45
Brazil,2021-12-14,22200629,617254,4379,113
Brazil,2021-12-15,22205707,617552,5078,298
Brazil,2021-12-16,22209368,617675,3661,123
Brazil,2021-12-17,22213731,617873,4363,198
Brazil,2021-12-18,22216112,618011,2381,138
Brazil,2021-12-19,22217570,618066,1458,55
Brazil,2021-12-20,22220209,618149,2639,83
Brazil,2021-12-21,22223943,618220,3734,71
Brazil,2021-12-22,22227169,618366,3226,146
Brazil,2021-12-23,22230943,618492,3774,126
Brazil,2021-12-24,22234623,618655,3680,163
Brazil,2021-12-25,22238297,618686,3674,31
Brazil,2021-12-26,22243266,618732,4969,46
Brazil,2021-12-27,22250218,618797,6952,65
Brazil,2021-12-28,22259270,618978,9052,181
Brazil,2021-12-29,22269031,619095,9761,117
Brazil,2021-12-30,22281649,619249,12618,154
Brazil,2021-12-31,22291839,619334,10190,85
Brazil,2022-01-01,22295621,619367,3782,33
Brazil,2022-01-02,22297427,619401,1806,34
Brazil,2022-01-03,22309081,619473,11654,72
Brazil,2022-01-04,22328252,619654,19171,181
Brazil,2022-01-05,22351104,619654,22852,0
Brazil,2022-01-06,22386930,619654,35826,0
Brazil,2022-01-07,22450222,619822,63292,168
Brazil,2022-01-08,22499525,619937,49303,115
Brazil,2022-01-09,22529183,620251,29658,314
Brazil,2022-01-10,22563104,620366,33921,115
Brazil,2022-01-11,22636359,620507,73255,141
Brazil,2022-01-12,22724232,620641,87873,134
Brazil,2022-01-13,22822177,620830,97945,189
Brazil,2022-01-14,22933289,621063,111112,233
Brazil,2022-01-15,22981851,621233,48562,170
Brazil,2022-01-16,23015128,621327,33277,94
Brazil,2022-01-17,23089509,621478,74381,151
Brazil,2022-01-18,23229851,621803,140342,325
Brazil,2022-01-19,23425392,622125,195541,322
Brazil,2022-01-20,23595178,622476,169786,351
Brazil,2022-01-21,23766499,622875,171321,399
Brazil,2022-01-22,23931609,623191,165110,316
Brazil,2022-01-23,24054405,623370,122796,179
Brazil,2022-01-24,24142032,623636,87627,266
Brazil,2022-01-25,24342322,624129,200290,493
Brazil,2022-01-26,24560093,624717,217771,588
Brazil,2022-01-27,24789795,625390,229702,673
Brazil,2022-01-28,25050601,626170,260806,780
Brazil,2022-01-29,25256198,626870,205597,700
Brazil,2022-01-30,25360647,627150,104449,280
Brazil,2022-01-31,25463530,627589,102883,439
Brazil,2022-02-01,25634781,628356,171251,767
Brazil,2022-02-02,25820745,629301,185964,945
Brazil,2022-02-03,26107894,630301,287149,1000
Brazil,2022-02-04,26326454,631265,218560,964
Brazil,2022-02-05,26484546,632095,158092,830
Brazil,2022-02-06,26546399,632514,61853,419
Brazil,2022-02-07,26616014,632946,69615,432
Brazil,2022-02-08,26793497,634118,177483,1172
Brazil,2022-02-09,26972914,635421,179417,1303
Brazil,2022-02-10,27135550,636338,162636,917
Brazil,2022-02-11,27299336,637467,163786,1129
Brazil,2022-02-12,27434286,638346,134950,879
Brazil,2022-02-13,27492904,638673,58618,327
Brazil,2022-02-14,27552267,639151,59363,478
Brazil,2022-02-15,27677468,640076,125201,925
Brazil,2022-02-16,27819996,641096,142528,1020
Brazil,2022-02-17,27940119,642156,120123,1060
Brazil,2022-02-18,28072238,643340,132119,1184
Brazil,2022-02-19,28177367,644195,105129,855
Brazil,2022-02-20,28218180,644592,40813,397
Brazil,2022-02-21,28258458,644918,40278,326
Brazil,2022-02-22,28361951,645735,103493,817
Brazil,2022-02-23,28493336,646714,131385,979
Brazil,2022-02-24,28589235,647703,95899,989
Brazil,2022-02-25,28679671,648496,90436,793
Brazil,2022-02-26,28749552,649184,69881,688
Brazil,2022-02-27,28776794,649437,27242,253
Brazil,2022-02-28,28796571,649676,19777,239
Brazil,2022-03-01,28818850,649922,22279,246
Brazil,2022-03-02,28846495,650254,27645,332
Brazil,2022-03-03,28906672,650824,60177,570
Brazil,2022-03-04,28978052,651522,71380,698
Brazil,2022-03-05,29040800,652216,62748,694
Brazil,2022-03-06,29056525,652438,15725,222
Brazil,2022-03-07,29077831,652648,21306,210
Brazil,2022-03-08,29152318,653134,74487,486
Brazil,2022-03-09,29198101,653767,45783,633
Brazil,2022-03-10,29259206,654380,61105,613
Brazil,2022-03-11,29313228,654843,54022,463
Brazil,2022-03-12,29361024,655234,47796,391
Brazil,2022-03-13,29374833,655359,13809,125
Brazil,2022-03-14,29391345,655557,16512,198
Brazil,2022-03-15,29441039,655878,49694,321
Brazil,2022-03-16,29488777,656231,47738,353
Brazil,2022-03-17,29532810,656693,44033,462
Brazil,2022-03-18,29584800,657098,51990,405
Brazil,2022-03-19,29624435,657389,39635,291
Brazil,2022-03-20,29637814,657495,13379,106
Brazil,2022-03-21,29650082,657595,12268,100
Brazil,2022-03-22,29691641,658005,41559,410
Brazil,2022-03-23,29738362,658286,46721,281
Brazil,2022-03-24,29775568,658600,37206,314
Brazil,2022-03-25,29809769,658855,34201,255
Brazil,2022-03-26,29839103,659046,29334,191
Brazil,2022-03-27,29849740,659159,10637,113
Brazil,2022-03-28,29857641,659227,7901,68
Brazil,2022-03-29,29887191,659508,29550,281
Brazil,2022-03-30,29920604,659769,33413,261
Brazil,2022-03-31,29951670,660022,31066,253
Brazil,2022-04-01,29978513,660265,26843,243
Brazil,2022-04-02,29995575,660371,17062,106
Brazil,2022-04-03,30002785,660410,7210,39
Brazil,2022-04-04,30015357,660570,12572,160
Brazil,2022-04-05,30042272,660786,26915,216
Brazil,2022-04-06,30069094,660980,26822,194
Brazil,2022-04-07,30095328,661228,26234,248
Brazil,2022-04-08,30125540,661377,30212,149
Brazil,2022-04-09,30146769,661475,21229,98
Brazil,2022-04-10,30153979,661513,7210,38
Brazil,2022-04-11,30161909,661576,7930,63
Brazil,2022-04-12,30184286,661741,22377,165
Brazil,2022-04-13,30210934,661904,26648,163
Brazil,2022-04-14,30234024,662043,23090,139
Brazil,2022-04-15,30247302,662154,13278,111
Brazil,2022-04-16,30250077,662185,2775,31
Brazil,2022-04-17,30252618,662207,2541,22
Brazil,2022-04-18,30261088,662271,8470,64
Brazil,2022-04-19,30275219,662396,14131,125
Brazil,2022-04-20,30311969,662659,36750,263
Brazil,2022-04-21,30330629,662751,18660,92
Brazil,2022-04-22,30338697,662802,8068,51
Brazil,2022-04-23,30345808,662855,7111,53
Brazil,2022-04-24,30349463,662891,3655,36
Brazil,2022-04-25,30355919,662964,6456,73
Brazil,2022-04-26,30378061,663108,22142,144
Brazil,2022-04-27,30399004,663350,20943,242
Brazil,2022-04-28,30418920,663464,19916,114
Brazil,2022-04-29,30433042,663649,14122,185
Brazil,2022-04-30,30448236,663736,15194,87
Brazil,2022-05-01,30454499,663752,6263,16
Brazil,2022-05-02,30460997,663838,6498,86
Brazil,2022-05-03,30482429,663930,21432,92
Brazil,2022-05-04,30502501,663994,20072,64
Brazil,2022-05-05,30524183,664131,21682,137
Brazil,2022-05-06,30543908,664326,19725,195
Brazil,2022-05-07,30558530,664361,14622,35
Brazil,2022-05-08,30564536,664374,6006,13
Brazil,2022-05-09,30574245,664426,9709,52
Brazil,2022-05-10,30594388,664624,20143,198
Brazil,2022-05-11,30617786,664750,23398,126
Brazil,2022-05-12,30639130,664874,21344,124
Brazil,2022-05-13,30664739,665012,25609,138
Brazil,2022-05-14,30682094,665104,17355,92
Brazil,2022-05-15,30688390,665150,6296,46
Brazil,2022-05-16,30701900,665216,13510,66
Brazil,2022-05-17,30701900,665216,0,0
Brazil,2022-05-18,30701900,665216,0,0
Brazil,2022-05-19,30701900,665216,0,0
Brazil,2022-05-20,30762413,665722,60513,506
Brazil,2022-05-22,30791220,665854,28807,134
Brazil,2022-05-23,30803995,665891,12775,37
Brazil,2022-05-24,30836815,666129,32820,238
Brazil,2022-05-25,30851191,666261,14376,132
Brazil,2022-05-27,30921145,666319,40633,139
Brazil,2022-05-28,30945384,666391,24239,72
Brazil,2022-05-29,30953579,666453,8195,62
Brazil,2022-05-30,30977661,666516,24082,63
Brazil,2022-05-31,31019038,666676,41377,160
Brazil,2022-06-01,31060017,666801,40979,125
Brazil,2022-06-02,31101290,666930,41273,129
Brazil,2022-06-03,31137479,666971,36189,41
Brazil,2022-06-04,31137479,666971,0,0
Brazil,2022-06-05,31137479,666971,0,0
Brazil,2022-06-06,31195118,667041,57639,70
Brazil,2022-06-07,31266163,667348,71045,307
Brazil,2022-06-08,31315777,667647,49614,299
Brazil,2022-06-09,31360850,667790,45073,143
Brazil,2022-06-10,31417341,667960,56491,170
Brazil,2022-06-11,31445137,668074,27796,114
Brazil,2022-06-12,31456865,668110,11728,36
Brazil,2022-06-13,31497038,668180,40173,70
Brazil,2022-06-14,31541479,668354,44441,174
Brazil,2022-06-15,31611769,668693,70290,339
Brazil,2022-06-16,31611769,668693,0,0
Brazil,2022-06-17,31611769,668693,0,0
Brazil,2022-06-18,31611769,668693,0,0
Brazil,2022-06-19,31611769,668693,0,0
Brazil,2022-06-20,31754465,669161,142696,468
Brazil,2022-06-21,31818827,669390,64362,229
Brazil,2022-06-22,31890733,669530,71906,140
Brazil,2022-06-23,31962782,669895,72049,365
Brazil,2022-06-24,32023166,670229,60384,334
Brazil,2022-06-25,32023166,670229,0,0
Brazil,2022-06-26,32023166,670229,0,0
Brazil,2022-06-27,32130316,670532,107150,303
Brazil,2022-06-28,32206954,670848,76638,316
Brazil,2022-06-29,32206954,670848,0,0
Brazil,2022-06-30,32358018,671416,151064,568
Brazil,2022-07-01,32434063,671700,76045,284
Brazil,2022-07-02,32471847,671858,37784,158
Brazil,2022-07-03,32490422,671911,18575,53
Brazil,2022-07-04,32535923,672033,45501,122
Brazil,2022-07-05,32610514,672429,74591,396
Brazil,2022-07-06,32687680,672790,77166,361
Brazil,2022-07-07,32759730,673073,72050,283
Brazil,2022-07-08,32830844,673339,71114,266
Brazil,2022-07-09,32874501,673554,43657,215
Brazil,2022-07-10,32896464,673610,21963,56
Brazil,2022-07-11,32940507,673758,44043,148
Brazil,2022-07-12,33004555,674102,64048,344
Brazil,2022-07-13,33076779,674482,72224,380
Brazil,2022-07-14,33142158,674779,65379,297
Brazil,2022-07-15,33250117,675090,107959,311
Brazil,2022-07-16,33290266,675295,40149,205
Brazil,2022-07-17,33301118,675350,10852,55
Brazil,2022-07-18,33339815,675518,38697,168
Brazil,2022-07-19,33397814,675871,57999,353
Brazil,2022-07-20,33454294,676217,56480,346
Brazil,2022-07-21,33505727,676486,51433,269
Brazil,2022-07-22,33555526,676766,49799,280
Brazil,2022-07-23,33555526,676766,0,0
Brazil,2022-07-24,33591356,676964,35830,198
Brazil,2022-07-25,33621965,677143,30609,179
Brazil,2022-07-26,33659879,677494,37914,351
Brazil,2022-07-27,33704393,677804,44514,310
Brazil,2022-07-28,33748985,678069,44592,265
Brazil,2022-07-29,33790698,678313,41713,244
Brazil,2022-07-30,33813587,678486,22889,173
Brazil,2022-07-31,33833900,678514,20313,28
Brazil,2022-08-01,33855964,678715,22064,201
Brazil,2022-08-02,33890428,679010,34464,295
Brazil,2022-08-03,33924061,679275,33633,265
Brazil,2022-08-04,33964494,679536,40433,261
Brazil,2022-08-05,33994470,679758,29976,222
Brazil,2022-08-06,34011173,679939,16703,181
Brazil,2022-08-07,34018371,679996,7198,57
Brazil,2022-08-08,34035780,680166,17409,170
Brazil,2022-08-09,34066000,680531,30220,365
Brazil,2022-08-10,34066000,680531,0,0
Brazil,2022-08-11,34124579,681006,58579,475
Brazil,2022-08-12,34148131,681253,23552,247
Brazil,2022-08-13,34148131,681253,0,0
Brazil,2022-08-14,34148131,681253,0,0
Brazil,2022-08-15,34178240,681557,30109,304
Brazil,2022-08-16,34201280,681763,23040,206
Brazil,2022-08-17,34223207,682010,21927,247
Brazil,2022-08-18,34245374,682216,22167,206
Brazil,2022-08-19,34264237,682358,18863,142
Brazil,2022-08-20,34264237,682358,0,0
Brazil,2022-08-21,34264237,682358,0,0
Brazil,2022-08-22,34284864,682549,20627,191
Brazil,2022-08-23,34284864,682549,0,0
Brazil,2022-08-24,34329600,683076,44736,527
Brazil,2022-08-25,34350639,683233,21039,157
Brazil,2022-08-26,34368909,683397,18270,164
Brazil,2022-08-27,34368909,683397,0,0
Brazil,2022-08-28,34368909,683397,0,0
Brazil,2022-08-29,34397205,683622,28296,225
Brazil,2022-08-30,34414011,683851,16806,229
Brazil,2022-08-31,34429853,683965,15842,114
Brazil,2022-09-01,34429853,683965,0,0
Brazil,2022-09-02,34456145,684262,26292,297
Brazil,2022-09-03,34456145,684262,0,0
Brazil,2022-09-04,34456145,684262,0,0
Brazil,2022-09-05,34477539,684425,21394,163
Brazil,2022-09-06,34477539,684425,0,0
Brazil,2022-09-07,34477539,684425,0,0
Brazil,2022-09-08,34477539,684425,0,0
Brazil,2022-09-09,34516739,684813,39200,388
Brazil,2022-09-10,34516739,684813,0,0
Brazil,2022-09-11,34516739,684813,0,0
Brazil,2022-09-12,34533957,684898,17218,85
Brazil,2022-09-13,34544377,685002,10420,104
Brazil,2022-09-14,34558902,685121,14525,119
Brazil,2022-09-15,34568833,685203,9931,82
Brazil,2022-09-16,34568833,685203,0,0
Brazil,2022-09-17,34568833,685203,0,0
Brazil,2022-09-18,34568833,685203,0,0
Brazil,2022-09-19,34592163,685424,23330,221
Brazil,2022-09-21,34592027,685428,0,0
Brazil,2022-09-22,34616655,685677,24628,249
Brazil,2022-09-23,34624427,685750,7772,73
Brazil,2022-09-24,34624427,685750,0,0
Brazil,2022-09-25,34624427,685750,0,0
Brazil,2022-09-26,34638288,685835,13861,85
Brazil,2022-09-27,34638288,685835,0,0
Brazil,2022-09-28,34654190,685927,15902,92
Brazil,2022-09-29,34654190,685927,0,0
Brazil,2022-09-30,34672524,686036,18334,109
Brazil,2022-10-01,34672524,686036,0,0
Brazil,2022-10-02,34672524,686036,0,0
Brazil,2022-10-03,34684529,686371,12005,335
Brazil,2022-10-04,34684529,686371,0,0
Brazil,2022-10-05,34699017,686573,14488,202
Brazil,2022-10-06,34707233,686706,8216,133
Brazil,2022-10-07,34707233,686706,0,0
Brazil,2022-10-08,34707233,686706,0,0
Brazil,2022-10-09,34707233,686706,0,0
Brazil,2022-10-10,34724189,686877,16956,171
Brazil,2022-10-11,34731539,686963,7350,86
Brazil,2022-10-12,34731539,686963,0,0
Brazil,2022-10-13,34739865,687069,8326,106
Brazil,2022-10-14,34746462,687144,6597,75
Brazil,2022-10-15,34746462,687144,0,0
Brazil,2022-10-16,34746462,687144,0,0
Brazil,2022-10-17,34746462,687144,0,0
Brazil,2022-10-18,34746462,687144,0,0
Brazil,2022-10-19,34771320,687423,24858,279
Brazil,2022-10-20,34771320,687423,0,0
Brazil,2022-10-21,34780462,687527,9142,104
Brazil,2022-10-22,34780462,687527,0,0
Brazil,2022-10-23,34780462,687527,0,0
Brazil,2022-10-24,34783786,687574,3324,47
Brazil,2022-10-25,34799324,687710,15538,136
Brazil,2022-10-26,34807075,687907,7751,197
Brazil,2022-10-27,34815258,687962,8183,55
Brazil,2022-10-28,34815258,687962,0,0
Brazil,2022-10-29,34815258,687962,0,0
Brazil,2022-10-30,34815258,687962,0,0
Brazil,2022-10-31,34828749,688157,13491,195
Brazil,2022-11-01,34837035,688219,8286,62
Brazil,2022-11-02,34837035,688219,0,0
Brazil,2022-11-03,34846308,688267,9273,48
Brazil,2022-11-04,34849063,688332,2755,65
Brazil,2022-11-05,34849063,688332,0,0
Brazil,2022-11-06,34849063,688332,0,0
Brazil,2022-11-07,34855492,688395,6429,63
Brazil,2022-11-08,34855492,688395,0,0
Brazil,2022-11-09,34855492,688395,0,0
Brazil,2022-11-10,34889576,688607,34084,212
Brazil,2022-11-11,34908198,688656,18622,49
Brazil,2022-11-12,34908198,688656,0,0
Brazil,2022-11-13,34908198,688656,0,0
Brazil,2022-11-14,34908198,688656,0,0
Brazil,2022-11-15,34908198,688656,0,0
Brazil,2022-11-16,34938073,688764,29875,108
Brazil,2022-11-17,34971043,688835,32970,71
Brazil,2022-11-18,34999495,688907,28452,72
Brazil,2022-11-19,34999495,688907,0,0
Brazil,2022-11-20,34999495,688907,0,0
Brazil,2022-11-21,34999495,688907,0,0
Brazil,2022-11-22,35052152,689155,52657,248
Brazil,2022-11-23,35082036,689272,29884,117
Brazil,2022-11-24,35105241,689342,23205,70
Brazil,2022-11-25,35149503,689442,44262,100
Brazil,2022-11-26,35149503,689442,0,0
Brazil,2022-11-27,35149503,689442,0,0
Brazil,2022-11-28,35149503,689442,0,0
Brazil,2022-11-29,35227599,689665,78096,223
Brazil,2022-11-30,35227599,689665,0,0
Brazil,2022-12-01,35302137,689945,74538,280
Brazil,2022-12-02,35337546,690074,35409,129
Brazil,2022-12-03,35337546,690074,0,0
Brazil,2022-12-04,35337546,690074,0,0
Brazil,2022-12-05,35396191,690229,58645,155
Brazil,2022-12-06,35396191,690229,0,0
Brazil,2022-12-07,35396191,690229,0,0
Brazil,2022-12-08,35531716,690677,135525,448
Brazil,2022-12-09,35531716,690677,0,0
Brazil,2022-12-10,35531716,690677,0,0
Brazil,2022-12-11,35531716,690677,0,0
Brazil,2022-12-12,35643770,691015,112054,338
Brazil,2022-12-13,35696918,691178,53148,163
Brazil,2022-12-14,35751411,691449,54493,271
Brazil,2022-12-15,35809832,691652,58421,203
Brazil,2022-12-16,35869526,691810,59694,158
Brazil,2022-12-17,35869526,691810,0,0
Brazil,2022-12-18,35869526,691810,0,0
Brazil,2022-12-19,35945063,692041,75537,231
Brazil,2022-12-20,36001760,692280,56697,239
Brazil,2022-12-21,36044441,692461,42681,181
Brazil,2022-12-22,36092845,692652,48404,191
Brazil,2022-12-23,36092845,692652,0,0
Brazil,2022-12-24,36092845,692652,0,0
Brazil,2022-12-25,36092845,692652,0,0
Brazil,2022-12-26,36190389,692969,97544,317
Brazil,2022-12-27,36226287,693199,35898,230
Brazil,2022-12-28,36264721,693562,38434,363
Brazil,2022-12-29,36302415,693734,37694,172
Brazil,2022-12-30,36331281,693853,28866,119
Brazil,2022-12-31,36331281,693853,0,0
Brazil,2023-01-01,36331281,693853,0,0
